row_id,id,subject,cached_question_tag_list
36132,1259250,Regarding rental property loss. This year i have a 6000 loss on my property due to repairs. I can only deduct approximatley 4000. Does that mean next year when i enter my information for the renatl i show a 2000 carryover of loss?,investments
36133,1259506,"my tuition is over 4000 after scholarships, my income is 0, why am i getting only 1000 credit instead of full 2500?",dependents
36134,1391090,ROTH IRA Conversion,retirement
36136,1456882,I am working on a form 1099-R,retirement
36137,1264882,if fee not covered by turbotax where does money go (already deposited by irs),print
36140,1463538,How do I handle income paid while living in London for Q4 2010.,dependents
36142,1464306,"Can I deduct health insurance premiums as a self employed  business expense if I am self employed, and work a part time job?",self-employment (schedule c)
36144,1467122,list payment,investments
36145,1336306,"I amended my 2010 return and it says it has been accepted. I never received an email that it was, and when I read about the refund it just added the difference and still says I will get the refund on January 28, 2011. I already received my initial return.",electronic filing
36146,1467378,My mother 94yrs old passed in 7/11. My brother and I inherited her qualified IRA-we both have the 1099R form. TT asked if we took RMD what do I put as an answer? THen it says how much of the RMD did you take. What do I check.,retirement
36147,1402354,Delete Form 2441,dependents
36148,1208818,my refund was suppose to be deposited on the 11th and i still dont have it,print
36152,1210610,"Purchased and renovated home for rental property and before it was put into service we sold to my child. We took a $10,000 loss on appraisal at closing. Where do we enter this in turbotax?",self-employment (schedule c)
36153,1341938,Federal rejection - unlisted error codes,electronic filing
36154,1211122,Why can't I get the Child Care and Dependant Care Tax Credit?,dependents
36155,1866482,i owe taxes to the feds. can i efile...then send a check to the irs?,irs
36156,1211378,"can I claim my mother, she recieved on $1,150 for a 1099 misc.l her and my dad live in their onw home he recieves SS",dependents
36157,1736178,I cannot get the values to print out on donated items even though I have selected landscape view,print
36159,1410802,"I installed an energy efficient a/c , water heater and new furnace in my new home. Where's my credit for these energy efficient appliances?",credits
36160,1738994,Can I write off my daughter's airfare to attend Disney College Program?,education expenses
36161,1218802,Can I submit my Fed and State Tax forms printed duplex?,print
36162,1221618,adding in my inherited 1099 r lowered my tax refund by thousands of dollars. should i file married filing seperately to lower my tax rate and get more money back?,retirement
36164,1353458,My daughter's college is questioning my Fed Tax return,investments
36165,1484786,Allowable cost per mile for mileage deduction for a home business,self-employment (schedule c)
36166,1355506,Can I claim myself if my mother can not file taxes?,dependents
36167,1488370,Can you deduct golf club membership if you do business on the couse?,self-employment (schedule c)
36168,1357554,I am attempting to filll out Part IV Tuition Summary under The Student Information Worksheet. I am trying to figure out why it is asking me to include Jan-Mar of 2011 under Scholarships/Grants and Amounts billed (by college). Why is info for 2011 req'd?,education expenses
36169,1423346,When I efiled my NY state tax return was the amount due deducted from an account,electronic filing
36170,1226994,"When I started my return, it was $29.95 for the delux plus the $36.95 for the state plus the fee to take it out of refund. Now it's gone up to $34.95. What happened in the past 5 minutes?",electronic filing
36171,1882610,"I submitted my return 10 weeks ago, and have heard nothing from NYS.  The web site says it has nothing.  What do I do?",business
36174,1229810,My wife and I are filing seperately. She does not make enough so her mother wants to claim my daughter as she lives with them 4 days a week. They live in section 8 housing however. I provide child support & full medical coverage & she stays with me 3days,dependents
36175,1362162,I want to pay with a credit card,electronic filing
36176,1493234,I purchase a new 2011 hybrid sonata in 2012.  Will I receive tax credit for it in 2012?,credits
36180,1235186,How do I enter F. 1098-T eventhough I make too much money to qualify?,education expenses
36181,1235442,"do not want to pay for this, print and let me out of this system",electronic filing
36184,1303538,"MY SON'S FATHER, MYSELF, AND SON HAVE LIVED TOGETHER FOR 8 YEARS-His unemployment ran out, I have supported us all, and do not qualify for the EIC credit. ...",dependents
36186,1304050,"My 19 year old daughter is a college student with earned income of $1200, and a capital gain of $2000. I am a high income individual. Can I NOT claim here as a dependent so that her investment income is not taxed at my rate?",dependents
36187,1173234,"Old employer wants SSN for tax purposes, I was paid under table",dependents
36192,1831410,WHY CAN'T THERE BE A PHONE NO WE CAN CALL TO GET A CORRECT ANSWER,business
36193,1307378,Why am I being charged a fee for my federal return?,electronic filing
36195,1308146,what is 1301? i was suppose to get refund on 3/11...and still nothing...wmr says being processed? should i be concerned??,electronic filing
36196,1180403,"Amended return, when refund???",print
36197,1704691,Can I claim my Daughter and son inlaw as a dependent,dependents
36198,1442803,where do I enter work receipts,self-employment (schedule c)
36200,1182963,Where do I find IN-529 form on turbo tax,education expenses
36201,1838323,i started a trucking company.  I bought an 18 wheeler and a trailer.  I paid cash for them.  Do i list these items in the startup cost?,business
36203,1775091,Hawaii Solar tax credit 2013,credits
36210,1255155,How can I get a copy of my 2009 tax return?,print
36215,1324787,full-time student claim dependent parent,dependents
